rera_certificate_no,builder_name,complaint_count,cases_count,possession_delay_months
P51700049829,PACIFIC PROPERTIES,0,0,0
P51700049866,Shivbaba Developers,0,0,0
P51700049684,LAXMI REALTY,0,0,0
P51700049737,PATEL P N & COMPANY,0,0,0
P51700049403,ARYA ENTERPRISES,0,0,0
P51700051508,SHUBHADA CO OP HSG SOC LIMITED,0,0,0
P51700049153,VEDAANT BUILDERS,0,0,0
P51700052746,RAVINDRA RAMNARAYAN OZA VAZE,0,0,0
P51700051267,VAISHNAVI CONSTRUCTION,0,0,0
P51700049703,M/S Sai Developers,0,0,0
P51700049260,P.G. CONSTRUCTIONS,0,0,0
P51700049990,K2S BUILDCON,0,0,0
P51700049697,ALFA ENTERPRISES,0,0,0
P51700049568,VIKAS NARAYAN PAWAR,0,0,0
P51700049248,Neelkanth Mansions and Infrastructure Pvt. Ltd.d,0,1,0
P51700053701,MIDAS TOUCH,0,0,0
P51700050343,PANDURANG ARJUN CHAWAN,0,0,0
P51700049111,Kanji Murji Mange,0,0,0
P51700049895,GNP LANDMARK,0,0,0
P51700049257,AL BRUJ DEVELOPERS,0,0,0
P51700052270,Jewel Builders and Infraprojects Ltd,0,0,12
P51700049729,Caption Real Estate,0,0,0
P51700053497,AKRUTI DEVELOPERS,0,0,0
P51700052343,V V CONSTRUCTION CO,0,0,0
P51700049873,SHREE DATTA DEVELOPERS,0,0,0
P51700049598,VEDANG CONSTRUCTION,0,0,0
P51700049953,SHREE SAI MALHAR CONSTRUCTION,0,0,0
P51700049687,28-Aeon Infinity LLP,0,0,0
P51700049734,VINAYAK ENTERPRISES DEVELOPERS,0,0,0
P51700049543,KAPLESHWARA HOMES LLP,0,0,0
P51700049514,Godrej Properties Limited,0,0,0
P51700049459,CHANDRAKANT MOTIRAM PAWAR,0,1,0
P51700050091,NIRMAL CORPORATION,0,0,0
P51700049948,SAI KRUPA BUILDERS,0,0,0
P51700049553,OM SAI INFRA,0,0,0
P51700050022,KGI REALTY PRIVATE LIMITED,0,0,0
P51700050170,MUMBAI PROMOTERS PRIVATE LIMITED,0,0,0
P51700049256,Sandeep Ramchandra Bhave,0,0,0
P51700049305,FAIZ ANIS AHMED KHAN,0,0,0
P51700049396,ABHAY ANANT KAMAT,0,0,0
P51700051141,NEWA TECHNOCITY (I) PRIVATE LIMITED,0,0,0
P51700053606,OM GAYATRI ENTERPRISES,0,0,0
P51700049706,BHUSHAN NANDKISHOR PATKAR,0,0,0
P51700049723,REGENCY NIRMAN LTD,0,0,0
P51700050971,GIRIRAJ DARSHAN,0,0,0
P51700050768,SHREE RIDDHI SIDDHI INFRAPROJECT,0,0,0
P51700050141,DEV INFRA,0,0,0
P51700051449,Ms OM Shivam Builders and Developers,0,0,0
P51700051066,JALARAM DEVELOPERS,0,0,0
P51700049841,NIKHIL RAJESH SUKHRAMANI,0,0,0
P51700053740,SAMRUDDHI BUILDCON,0,0,0
P51700051563,OM SAI CONSTRUCTION,0,0,0
P51700050021,L. K. Realtors,0,0,0
P51700049971,SHRUSHTI CREATORS,0,0,0
P51700049548,Sarthi Developers,0,0,0
P51700049672,Hiralal Ramnarayan Gupta,0,0,0
P51700052973,MAULI KRUPA DEVELOPERS PRIVATE LIMITED,0,0,0
P51700049627,NIRMAL DEVELOPERS,0,0,0
P51700049842,Cheroba Homes,0,0,0
P51700050034,GAGANGIRI INFRA,0,0,0
P51700050442,J B Constructions,0,0,0
P51700049592,Raymond Limited,0,4,0
P51700050539,Sagar Enterprise,0,0,0
P51700049612,GP Infra,0,0,0
P51700049520,Raymond Limited,0,4,0
P51700050566,SADGURU ASSOCIATE,0,0,0
P51700050057,SHRUSTI DEVELOPERS,0,1,0
P51700051684,PADMAVATI DEVELOPERS,0,0,0
P51700049825,Asrar Ahmed Abdul Rasid Chowkar,0,0,0
P51700050607,NEELPADMA CONSTRUCTIONS,0,0,0
P51700050596,M/s Neel Siddhi Enterprises,0,0,0
P51700050201,MOHAN HARDASMAL THARWANI,0,1,0
P51700049983,SHREE LAXMI ENTERPRISES,0,0,0
P51700050044,SUNRISE DEVELOPER,0,0,0
P51700052393,Munisuvrat Commercial Parks LLP,0,0,0
P51700052015,NAVKAR SHELTERS,0,0,0
P51700049780,OM DEVELOPERS,0,0,0
P51700050065,NARANG REALTY PRIVATE LIMITED,0,0,0
P51700050866,DEV DEVELOPERS,0,0,0
P51700050689,PANCHARATNA DEVELOPERS,0,0,0
P51700049961,S P DEVELOPERS,0,0,0
P51700050344,Vee Square Tech Construct LLP,0,0,0
P51700049934,MOHAN HARDASMAL THARWANI,0,1,0
P51700052412,SAI SPACE CORPORATION,0,0,0
P51700049853,Fen-kin Buildpro LLP,0,0,0
P51700051053,KOMPLETE SUPPLY CHAIN SOLUTIONS PVT LTD,0,0,0
P51700049801,MOHAN HARDASMAL THARWANI,0,1,0
P51700050312,Oberoi Realty Limited,0,0,0
P51700050185,Ms Jeevan Enterprises,0,0,0
P51700051364,Laxmi Narayan Enterprises,0,0,0
P51700049827,SHIV DEVELOPERS,0,0,0
P51700051140,SAMRUDDHI BUILDCON,0,0,0
P51700050763,SWANAND DEVELOPERS,0,0,0
P51700050262,YASH INFRA,0,0,0
P51700049879,MOHAN HARDASMAL THARWANI,0,1,0
P51700050395,Nirmaan Realty,0,0,0
P51700050603,Motichand Nathu Gosrani,0,0,0
P51700050253,DOSTI ENTERPRISES,0,13,0
P51700050154,Shree Ganesh Buildcon,0,0,0
P51700051500,S K DEVELOPERS,0,0,0
P51700050218,B K GROUPS,0,0,0
P51700050235,MARUTI DEVELOPERS,0,0,0
P51700050559,SHREERAM DEVELOPERS,0,1,0
P51700051704,SHRI GANESH ENTERPRISES,0,0,0
P51700049959,KRISHNA BUILDCON,0,0,0
P51700050040,URBAN SQUARE,0,0,0
P51700051292,DREAMLAND DEVELOPERS,0,0,0
P51700050635,MAYUR GROUP,0,0,0
P51700054939,AL-SIRAJ BUILDERS & DEVELOPERS,0,0,0
P51700051402,MAYUR GROUP (RD),0,1,0
P51700050066,SATYASHIV DEVELOPERS,0,0,0
P51700050236,Vikrant Construction,0,0,0
P51700050158,Sagar Nirman Spaces,0,0,0
P51700050865,MAHALAXMI INFRA,0,0,0
P51700050205,MOHAN HARDASMAL THARWANI,0,0,0
P51700050538,Nakhye's Everest Estate Private Limited,0,0,0
P51700050238,Dinesh Laxman Sonavane,0,0,0
P51700051104,JAI SHREEGURUTATVAM ENGINEERS AND DEVELOPERS,0,0,0
P51700050510,MAHAVIR ENTERPRISES,0,0,0
P51700050263,SHASHWAT HOMES,0,0,0
P51700050280,Sadguru Developers,0,0,0
P51700050792,SAQLAINI BUILDERS,0,0,0
P51700050451,Metricon Realty LLP,0,0,0
P51700051804,M/s THAKKER WORLD CONSTRUCTIONS LLP,0,0,0
P51700050156,M/S TIWARI ENTERPRISES,0,0,0
P51700052191,TIRUPATI BUILDERS AND DEVELOPERS,0,0,0
P51700050864,OMKAR ENTERPRISES,0,0,0
P51700050624,Kalpataru Homes Private Limited,0,3,0
P51700050421,MACROTECH DEVELOPERS LIMITED,0,2,0
P51700050214,SAJID ABUL KALAM SHAIKH,0,0,0
P51700053750,ASHWAMEDH CORPORATION,0,0,0
P51700051106,SHREE NARAYAN ENTERPRISES,0,0,0
P51700050417,SHREE SAI SAMARTH DEVELOPERS LLP,0,0,0
P51700051015,DREAM INFRA,0,0,0
P51700050794,SQUAREFEET REAL ESTATE,0,0,0
P51700051357,PRIYANKA REGENCY LLP,0,0,0
P51700051645,JAYRAM PANDURANG GAIKWAD,0,0,0
P51700053500,SARASWATI CORP,0,0,0
P51700050640,SHREE SHA DEVELOPERS,0,0,0
P51700050781,Mohd Salim Yusuf,0,1,0
P51700050164,SHUBH LIFESPACES,0,0,0
P51700050320,DEEP LAXMI ASSOCIATES,0,0,0
P51700050528,NAMIR KHALIL MULLA,0,0,0
P51700050409,ARYAN DEVELOPERS,0,0,0
P51700050410,KALYAN BUILDCON,0,0,0
P51700051947,SHREE MORYA ASSOCIATES,0,0,0
P51700051132,MOHAN LIFESPACES LLP,0,1,0
P51700050483,GLEN SQUARE,0,0,0
P51700050336,JOSHI AND YASH REALTORS LLP,0,0,0
P51700051089,EKVEERA ENTERPRISES,0,0,0
P51700050333,ISHWAR REALITY,0,0,12
P51700050400,SHRI BALAJI NEOM,0,0,0
P51700050215,HARASIDDH DEVELOPERS,0,0,0
P51700050650,NEELKANTH INFRA,0,0,0
P51700050268,Ayyub Chand Meo Khan,0,0,0
P51700050802,LAUKIK DEVELOPMENT CORPORATION,0,0,0
P51700050363,PINNACLE ENTERPRISES,0,0,0
P51700050634,ADITYA BUILDCON,0,0,0
P51700052011,SHRI RAGHUVEER STHAPATYA,0,12,0
P51700050524,AMOGH ASSOCIATES,0,0,0
P51700050489,Experio Ventures,0,0,0
P51700050807,MOHAN LIFESPACES LLP,0,1,0
P51700050406,Sunrise Lifespaces LLP,0,0,0
P51700051064,J K T GROUP,0,0,0
P51700051081,Vikas Harakchand Jain,0,0,0
P51700051652,Sri Lifespace,0,0,0
P51700053980,MILAN HOUSING COMPLEX PVT LTD,0,0,0
P51700051480,SPLENDOR SHELTERS PVT LTD,0,0,0
P51700051119,Vikas Harakchand Jain,0,0,0
P51700051084,Vikas Harakchand Jain,0,0,0
P51700051281,Dwarli Construction,0,0,0
P51700051575,JAI BALAJI SAI REALTORS,0,0,0
P51700050597,VASUDHA CONSTRUCTION COMPANY,0,1,0
P51700051915,MANGAL ENTERPRISES,0,0,0
P51700051203,MAHALAXMI DEVELOPERS,0,0,0
P51700051605,PARIJAS INFRAVENTURES LLP,0,0,0
P51700050575,GROWLD REALTORS LLP,0,0,0
P51700050862,DREAM IKON REALTORS,0,0,0
P51700050735,Experio Ventures,0,0,0
P51700050874,SAPTSHRUNGI DEVELOPERS,0,0,0
P51700051142,SAMP CONSTRUCTIONS LLP,0,0,0
P51700051055,AKRUTI HOUSING,0,0,0
P51700051443,PRIYANKA REGENCY LLP,0,0,0
P51700050676,SHREE SAI INFRA,0,0,0
P51700051261,NISHITH SUBANDHU LUHAR,0,0,0
P51700050724,L.K.ASSOCIATES,0,0,0
P51700052331,ROYAL REALTY,0,0,0
P51700050843,UMAKANT VINAYAK SAMANT,0,0,0
P51700050772,PAWAR GROUP,0,0,0
P51700051277,SHREE GANESH DEVELOPERS,0,0,0
P51700051386,SAMRIN INFRASTRUCTURE,0,0,0
P51700054069,LAXMI INFRA,0,0,0
P51700050877,ISHWAR DEVELOPERS,0,0,0
P51700055337,Laxmi Kamal Associates,0,0,0
P51700051107,MAHAVEER INFRASTRUCTURE PVT LTD,0,0,0
P51700051501,ISHWAR REALITY,0,0,0
P51700052235,ARDENT PROPERTIES PRIVATE LIMITED,0,0,0
P51700050803,Kapstone Constructions Private Limited,0,1,0
P51700053885,SHREE GANESHKRUPA CONSTRUCTION,0,0,0
P51700051313,Shubh Developers,0,0,0
P51700051017,Shree Buildcon,0,0,0
P51700051177,Tulsi Builders and Developers,0,1,0
P51700052954,SKY DEVELOPERS,0,0,0
P51700051258,DHAANIYA ENTERPRISES,0,0,0
P51700052075,JOHAR HASAN ZOJWALLA,0,0,0
P51700051016,GURUPREET SINGH BALDEV SINGH SANDHU,0,0,0
P51700051866,NIRJA BUILDERS AND DEVELOPERS,0,0,0
P51700053284,RADHIKA SHELTERS,0,0,0
P51700050785,Golden Mile Builders LLP,0,0,0
P51700051580,AKSHAR DREAM HOMES,0,0,0
P51700051114,ROMA BUILDERS PRIVATE LIMITED,0,0,0
P51700051822,Srinathji Constructions,0,1,0
P51700051844,KEYSTONE CREATION,0,0,0
P51700051162,DEEP LAXMI ASSOCIATES,0,0,0
P51700052381,MACROTECH DEVELOPERS LIMITED,0,0,0
P51700054570,HILLVIEW REALTY,0,0,0
P51700051067,NEELPADMA ENCLAVE,0,0,0
P51700051889,The Finest Housing Company,0,0,0
P51700051978,Greenworld Developers,0,0,0
P51700051438,Yash Infra,0,0,0
P51700051065,BHAVANI ENTERPRISES,0,0,0
P51700050671,JVM Spectrum LLP,0,0,0
P51700051830,SASHWAT HOME,0,0,0
P51700051711,SASHWAT HOME,0,0,0
P51700050980,MAITHILI BUILDERS PRIVATE LIMITED,0,0,0
P51700051756,SHARDA VASTU NIRMITEE PVT. LTD.,0,1,0
P51700053116,Swapnpoorti Co-Operative Housing Society,0,0,0
P51700051262,HARIOM DEVELOPERS,0,0,0
P51700052433,JOSHI ENTERPRISES,0,0,0
P51700052167,VIRANI CONSTRUCTION COMPANY,0,0,0
P51700051023,KGI REALTY PRIVATE LIMITED,0,1,0
P51700051157,PRAVIN SURESH BAMNE,0,0,0
P51700051990,AADINATH DEVELOPERS,0,0,0
P51700051160,Iskcon Realtors,0,0,0
P51700051122,M P BUILDCON,0,0,0
P51700050973,M/S BKS Galaxy Realtors LLP,0,0,0
P51700050838,GULABRAO BABURAO KARANJULE PATIL,0,0,0
P51700052224,Gayatri Builders,0,0,0
P51700052971,SHREE BALAJI DEVELOPERS,0,0,0
P51700051933,SAIGAN INTERNATIONAL BUILDERS & DEVELOPERS,0,0,0
P51700051109,UMAR CONSTRUCTION,0,0,0
P51700051408,EAGLE HOMES BUILDERS AND DEVELOPERS,0,0,0
P51700051175,SHIVSHAKTI ENTERPRISES,0,0,0
P51700051210,ASHOKKUMAR TOPANLAL DEWANI,0,0,0
P51700051268,Veritas Red,0,0,0
P51700051346,Runwal Residency Private Limited,0,0,0
P51700052053,M/S. WESTERN ARCH COMPANY,0,0,0
P51700052828,OMKAR ENTERPRISES,0,0,0
P51700051538,BHOOMI HOMES,0,0,0
P51700052095,ALIMKAR & SONS,0,0,0
P51700050829,UNNATHI ASSOCIATES,0,6,0
P51700050828,UNNATHI ASSOCIATES,0,6,0
P51700050827,UNNATHI ASSOCIATES,0,6,0
P51700052141,SPARSH BUILDCON,0,0,0
P51700052551,Oyster Saket Infrastructure,0,0,0
P51700051658,Deepak Namdev Patil,0,0,0
P51700051966,SIX SQUARES REALTY,0,0,0
P51700053954,NILESH SATISH PATIL,0,0,0
P51700051722,Shree Radhe Builders and Developers,0,0,0
P51700052264,SHUBH ASSOCIATES,0,0,0
P51700052399,M/s Raj Associates,0,0,0
P51700051148,PAWSHE GROUP BUILDERS AND DEVELOPERS,0,0,0
P51700051472,Spectrum Developers,0,0,0
P51700052145,ANNAPURNA ENTERPRISES,0,0,0
P51700053902,SCGKCORP,0,0,0
P51700051539,DHARTI DHAN REALTY,0,0,0
P51700052155,NARENDRA KALYANJI PATEL,0,0,0
P51700051410,NIVARA ENGINEERS,0,0,0
P51700051222,R CITY DEVELOPERS,0,0,0
P51700051477,SAROSH IMRAN KOHARI,0,0,0
P51700051991,SHREE SWASTIK CONSTRUCTIONS,0,0,0
P51700052135,VPM Developers,0,0,0
P51700051350,Mellennium Dreams,0,0,0
P51700051405,Shree Vyankatesh Enterprises,0,0,0
P51700051406,GAGAN DEVELOPERS AND ENGINEERS,0,0,0
P51700051918,M/S SOHUM ENTERPRISES,0,0,0
P51700051400,ARUN BALU PATIL,0,0,0
P51700052369,BUILDBRICK BUILDERS AND DEVELOPERS,0,0,0
P51700051594,Eminent Constructions,0,1,0
P51700051285,KISHOR RATAN CHAUDHARY,0,0,0
P51700051941,HERAMB ENTERPRISES,0,0,0
P51700051881,Shivam Universal,0,0,0
P51700051520,AMBALAL BHANJI GAMI,0,0,0
P51700051441,ATLANTA CONSTRUCTION,0,0,0
P51700052794,Haware Properties LLP,0,0,0
P51700053825,Haware Properties LLP,0,0,0
P51700053020,OMKAR REALTORS,0,0,0
P51700051841,BORGAONKAR INFRA,0,0,0
P51700051133,A M CONSTRUCTIONS,0,0,0
P51700051273,M/S. Tescon Plan-I LLP,0,0,0
P51700052841,SHREEJI LIFESPACES INFRASTRUCTURE,0,0,0
P51700051593,GULABRAO BABURAO KARANJULE PATIL,0,0,0
P51700052218,MOHANKHEDA HERITAGE,0,0,0
P51700052396,R V ENTERPRISE,0,1,0
P51700051459,ATHARV ENTERPRISES,0,0,0
P51700054070,SARVODAY COMBINE,0,0,0
P51700051703,Buildcon Enterprises,0,0,0
P51700051627,MR RAVI YALLAPPA VHATKAR,0,0,0
P51700054117,M/s Rudrik Developers,0,0,0
P51700051856,Rachana Enterprises,0,0,0
P51700051270,ATHARVA CONSTRUCTIONS,0,0,0
P51700051631,SWAMINI INFRA PRIVATE LIMITED,0,0,0
P51700051875,SOMESHWARNATH DEVELOPERS,0,0,0
P51700051455,M K ENTERPRISES,0,0,0
P51700051574,Dream Infra,0,0,0
P51700052635,RAUNAK AVENUE REALTY,0,0,0
P51700051840,GOKULDHAM BUILDERS & DEVELOPERS,0,0,0
P51700051727,MIT INFRA,0,1,0
P51700052148,GANESH DEVELOPERS,0,0,0
P51700052121,Shree Balaji Realty,0,0,0
P51700051572,Shubh Associates,0,0,0
P51700052831,Golden Falcon Pacific Ltd,0,0,0
P51700051917,M SQUARE DEVELOPERS,0,0,0
P51700051985,GLOBE UNITED,0,0,0
P51700052609,MAA BHAWANI CONSTRUCTION,0,0,0
P51700051834,PRAKASH PADMAKAR LELE,0,0,0
P51700052085,Tirumala Developers,0,0,0
P51700053215,UNITY INFRA,0,0,0
P51700052193,BUILT CHARMS CORPORATION,0,0,0
P51700051779,APR Realty,0,0,0
P51700052074,OM SAI CONSTRUCTION,0,0,0
P51700051956,MACROTECH DEVELOPERS LIMITED,0,0,0
P51700051894,SHUBH GROUP,0,0,0
P51700053342,Vaishnavi Infra Developers,0,0,0
P51700054134,Dosti Construction,0,0,0
P51700052162,SIDDHI DEVELOPERS,0,0,0
P51700053044,CITY INFRA,0,0,0
P51700052697,SHARDA HOMES,0,0,0
P51700052762,SHUBH HOMES,0,0,0
P51700051868,M/S BKS Galaxy Realtors LLP,0,0,0
P51700052426,Emperia Lifespace,0,0,0
P51700052421,MACROTECH DEVELOPERS LIMITED,0,0,0
P51700051960,VG INFRA,0,0,0
P51700053286,SHREE VENKATESHWARA DEVELOPERS,0,0,0
P51700053225,M/s. MORYA GROUP,0,0,0
P51700054354,MAHESH HARDAS MAKHIJA (HUF),0,0,0
P51700052519,GURUDEV DEVELOPERS,0,0,0
P51700051857,Mayuresh Real Estate & Management PVT.LTD.,0,0,0
P51700052514,BUDHARAM GANPAT SARNOBAT,0,1,0
P51700053418,PLATINUM WILLOWS,0,0,0
P51700052948,INFINI DEVELOPERS,0,0,0
P51700052442,Raymond Limited,0,12,0
P51700053076,SALMAN IQBAL AHMED MOMIN,0,0,0
P51700052891,ANKITA BUILDERS,0,0,0
P51700053583,SHIV ENTERPRISES,0,0,0
P51700052478,M/s Samruddhi Builders & Developers,0,0,0
P51700054699,RAI RESIDENCY Private Limited,0,0,0
P51700052410,Jewel Builders and Infraprojects Ltd,0,0,0
P51700053155,Jeevan Tukaram Joshi,0,0,0
P51700052243,MACROTECH DEVELOPERS LIMITED,0,0,0
P51700052743,S. P. GROUP,0,0,0
P51700054127,SQUAREFEET ENTERPRISES,0,2,0
P51700053106,RNV Developers Private Limited,0,0,0
P51700052362,SHREE DURGA ENTERPRISES,0,0,0
P51700052461,Sunset Spaces Pvt. Ltd.,0,1,0
P51700052092,Gayatri Foundation,0,0,0
P51700052745,Buildtech Ventures Realty,0,0,0
P51700053154,ABHISHEK SHELTERS LIMITED,0,0,0
P51700054058,KASTUTI DEVELOPERS,0,0,0
P51700051526,P P CORPORATION,0,0,0
P51700051937,GLOBAL BUILDERS AND DEVELOPERS,0,0,0
P51700051963,SOHAM CONSTRUCTION,0,0,0
P51700051534,AUDUMBER BUILDERS & DEVELOPERS,0,0,0
P51700052267,PRAKASH DNYANDEV WANKHEDE,0,0,0
P51700053912,STONECRAFTERS,0,0,0
P51700051938,M/S SKYLINE INFRA,0,0,0
P51700053838,Ajay & Sanjay Maheshwari,0,0,0
P51700052620,SIDDHIVINAYAK GROUP NX,0,0,0
P51700053728,BHIMRAJ GANPAT MORE,0,0,0
P51700051424,ABHIJEET CONSTRUCTION,0,0,0
P51700052093,SHREEJI BUILDCON,0,0,0
P51700051381,Thanekar Construction LLP,0,0,0
P51700052542,BALAJI ENTERPRISES,0,0,0
P51700052002,SAI SATYAM REALTY LLP,0,0,0
P51700052714,MORYA ENTERPRISES,0,0,0
P51700053982,PARAMYOGI DEVELOPERS LLP,0,0,0
P51700052179,KGI REALTY PRIVATE LIMITED,0,0,0
P51700055074,Shubham Construction,0,0,0
P51700053743,KULSWAMINI BUILDERS AND DEVELOPERS,0,0,0
P51700051622,REEVA REALITY DEVELOPERS,0,0,0
P51700052579,Vastu Builders and Developers,0,0,0
P51700052602,SURESH KESHAVRAO YASHVANTRAO,0,0,0
P51700052622,M.S ENTERPRISES,0,0,0
P51700051807,SAI SAMARTH CONSTRUCTION,0,0,0
P51700052930,Lal Gebi Infra Co.,0,1,0
P51700051646,Shri Sai Associates,0,0,0
P51700051555,Bhumi Urban Lifespaces LLP,0,0,0
P51700053040,Ashish Waman Gole,0,0,0
P51700052473,SAI ENTERPRISES,0,0,0
P51700052696,GANESH HARISHCHANDRA DHONE,0,0,0
P51700051635,NEELPADMA INFRA,0,0,0
P51700051657,Sri Lifespace,0,0,0
P51700053140,S.K.Khambalkar Builders & Developers,0,0,0
P51700052132,M/s Alok Enterprises,0,2,0
P51700052156,SHREE PRABHAT DEVELOPER,0,0,0
P51700052719,VAISHNAVI HOUSING REALTY LLP,0,0,0
P51700052258,M/S PUSHPAK DEVELOPERS,0,0,0
P51700053070,AVIGHNA DEVELOPERS,0,0,0
P51700051567,SHREE KRISHNA REALITY,0,0,0
P51700052943,Om Sai Shraddha Developers,0,0,0
P51700054556,D A CONSTRUCTION,0,0,0
P51700052066,N K ASSOCIATES,0,0,0
P51700053059,SHREE NEELKANTH DEVELOPERS,0,0,0
P51700052497,Sanjiv Surendra Tamhane,0,0,0
P51700054486,Shree Samarth Enterprises,0,0,0
P51700055084,SWAPNIL NARAYAN PISE,0,0,0
P51700052604,RITU BUILDERS AND DEVELOPERS,0,0,0
P51700052798,OM SAI DEVELOPERS,0,0,0
P51700052333,MACROTECH DEVELOPERS LIMITED,0,1,0
P51700052278,POWER INFRATECH DEVELOPERS,0,0,0
P51700053121,NAYANTARA NXT,0,0,0
P51700052472,SHARVIL ENTERPRISES,0,0,0
P51700052406,MACROTECH DEVELOPERS LIMITED,0,1,0
P51700052012,Raymond Limited,0,5,0
P51700052008,Raymond Limited,0,5,0
P51700053122,MAHADEV DEVELOPERS,0,0,0
P51700053709,SURAJ ENTERPRISES,0,0,0
P51700052109,BALAJI CORPORATION,0,0,0
P51700053053,HARI OM CONSTRUCTION,0,0,0
P51700052999,SHREE GAJANAN BUILDERS AND DEVELOPERS,0,0,0
P51700052237,MACROTECH DEVELOPERS LIMITED,0,1,0
P51700053135,Apex Infra,0,0,0
P51700053303,ALBIN ANTHONY CHEYADEN,0,0,0
P51700053294,MORYA DEVELOPERS,0,0,0
P51700053054,POKHRIYAL AND ASSOCIATES,0,0,0
P51700052819,GURUKRUPA ENTERPRISES,0,0,0
P51700052322,AMRUT TARA REALTY PRIVATE LIMITED,0,0,0
P51700052657,Bhagwati Construction,0,0,0
P51700052310,Gayatri Builders,0,0,0
P51700052389,MACROTECH DEVELOPERS LIMITED,0,1,0
P51700052441,Runwal Residency Private Limited,0,0,0
P51700053926,SADGURU DEVELOPERS,0,0,0
P51700053213,Yojit Builder,0,0,0
P51700052476,SHIVESH REALTY PRIVATE LIMITED,0,0,0
P51700052989,SHUBHAM REALTY,0,0,0
P51700053842,NITIN RAJARAM GHARAT,0,0,0
P51700052606,DEEPALI LANDSCAPE,0,0,0
P51700054428,Riom Developers,0,1,0
P51700053573,PARAM DEVELOPERS,0,0,0
P51700055007,SKY DEVELOPERS,0,0,0
P51700052776,Padmavati Residency,0,0,0
P51700053689,Amit Ashok Shelar,0,0,0
P51700052997,SHREE PRABHA CONSTRUCTION,0,0,0
P51700052460,RDP REALTORS PRIVATE LIMITED,0,0,0
P51700053883,Shree Samarth Developers,0,0,0
P51700054381,MANDAR CONSTRUCTION AND DEVELOPERS,0,0,0
P51700052512,Sea Green Homes,0,0,0
P51700054702,ASHAPURA COMBINES,0,0,0
P51700052523,LAKHANI BUILDERS PVT LTD,0,0,0
P51700054547,TRIMURTI CONSTRUCTION,0,0,0
P51700053073,EVERGREEN DEVELOPERS,0,0,0
P51700052670,RAKESH TAPESHWAR SINGH,0,0,0
P51700052431,JVM Spectrum LLP,0,0,0
P51700052882,Amogh Construction,0,0,0
P51700052687,SAFAL ENTERPRISES,0,0,0
P51700052485,REGENCY NIRMAN LTD,0,8,0
P51700052785,SWAMI NARAYAN ENTERPRISES,0,0,0
P51700053364,PADMADISHA PARADISE,0,0,0
P51700054131,ASHAPURA COMBINES,0,0,0
P51700052965,NEELKANTH INFRATECH,0,0,0
P51700053811,REGENCY SHELTERS LLP,0,4,18
P51700052561,HORIZON PROJECTS PVT LTD,0,4,0
P51700053083,INFINITY INFRA,0,0,0
P51700053095,ADRIKA DEVELOPERS PRIVATE LIMITED,0,1,0
P51700053065,Shashank Enterprises,0,0,0
P51700053134,HONOUR REALTY,0,0,0
P51700054241,SANJAY BHAGWAN PATIL,0,0,0
P51700052450,ADITYA BUILDCON,0,0,0
P51700052909,Sheela Ravindra Ghormode,0,0,0
P51700055012,Gaurivinayak Builders and Developers Pvt Ltd,0,0,0
P51700053952,Gaurivinayak Builders and Developers Pvt Ltd,0,0,0
P51700055361,SHUBH VASTU DEVELEOPERS,0,0,0
P51700052640,SUBHASH SKYLINE INFRA,0,0,0
P51700052932,SHUBH BUILDSPACE,0,0,0
P51700052377,VISION INFRA,0,0,0
P51700055115,Shree Samarth Enterprises,0,0,0
P51700052866,SHREE MAULI CHS LTD,0,0,0
P51700052470,MACROTECH DEVELOPERS LIMITED,0,0,0
P51700052950,MACROTECH DEVELOPERS LIMITED,0,1,0
P51700052645,Shubh Housing,0,0,0
P51700052578,MACROTECH DEVELOPERS LIMITED,0,1,0
P51700053124,MACROTECH DEVELOPERS LIMITED,0,0,0
P51700052596,Mountain Dream Realty LLP,0,0,0
P51700052588,Sai Mauli Enterprises,0,0,0
P51700054327,THARWANI PROPERTIES,0,1,0
P51700053108,VASTUNIRMAN DEVELOPERS,0,0,0
P51700052636,SHREE DEVELOPERS,0,0,0
P51700053671,SHRI RAM STHAPATYA,0,37,0
P51700053057,ADRIKA DEVELOPERS PRIVATE LIMITED,0,2,0
P51700054106,PRAMUKH DEVELOPERS,0,0,0
P51700053096,ADRIKA DEVELOPERS PRIVATE LIMITED,0,1,0
P51700053217,ADRIKA DEVELOPERS PRIVATE LIMITED,0,1,0
P51700052958,GLS INFRASTRUCTURES,0,0,0
P51700054189,SHREE DEVELOPERS,0,0,0
P51700052710,Out N Out Infotech India LLP,0,0,0
P51700053675,SUBH DEVELOPERS,0,0,0
P51700053444,YOGIRAJ HERITAGE,0,0,0
P51700053427,G.K.BUILDERS,0,0,0
P51700052581,Nest Developer,0,0,0
P51700052732,PYRAMID INFRATECH CO,0,0,0
P51700052749,BHUSHAN BALKRISHNA BANDRE,0,0,0
P51700052981,AADARSH DEVELOPERS,0,0,0
P51700053412,Majestic Horizon Bhumi Developers,0,0,0
P51700053888,SHRI RAM STHAPATYA,0,37,0
P51700052956,Satyam Ventures Private Limited,0,0,0
P51700053276,V M Constructions,0,0,0
P51700053067,Macrotech Developers Limited,0,0,0
P51700053120,EMPIRE ARENA,0,0,0
P51700052991,GURURAJ ENTERPRISES BUILDERS AND DEVELOPERS,0,0,0
P51700053292,Maulikrupa Developers,0,0,0
P51700054746,Tiruma Sai Builders,0,1,0
P51700053264,Harasiddh Realtors,0,0,0
P51700053525,MOHAN LIFESPACES LLP,0,1,0
